,YearMonth,LangName,CommitCnts
100806,2004-7,WebAssembly,698
100807,2011-2,WebAssembly,1526
100808,2001-12,Mask,42
100809,2018-9,NCL,102
100810,2008-6,1C Enterprise,89
100811,2021-4,Slash,4891
100812,2021-8,P4,86
100813,2005-12,Qt Script,60
100814,2008-12,Qt Script,5
100815,2022-10,DM,1787
100816,2011-1,Euphoria,1072
100817,2005-5,JetBrains MPS,251
100818,2001-11,JetBrains MPS,192
100819,2011-1,JetBrains MPS,199
100820,2008-2,JetBrains MPS,144
100821,2005-11,FreeBasic,595
100822,2012-11,Polar,154
100823,2010-11,Polar,442
100824,2016-9,Polar,18
100825,2021-9,Polar,70
100826,2010-5,NCL,639
100827,2010-12,WebIDL,134
100828,2006-7,XProc,2706
100829,2007-11,Euphoria,950
100830,2010-7,ATS,3275
100831,2011-4,ATS,3326
100832,2021-12,Eiffel,1207
100833,2022-7,Eiffel,1084
100834,2016-3,HolyC,37
100835,2010-6,Dylan,238
100836,2018-10,Xonsh,430
100837,2020-7,Xonsh,215
100838,2019-5,SRecode Template,6193
100839,2012-3,Xonsh,28
100840,2021-2,Component Pascal,1145
100841,2002-3,Apex,38
100842,2006-8,Csound,1197
100843,2003-11,Csound,1771
100844,2007-2,Csound,954
100845,2013-7,jq,798
100846,2000-4,SaltStack,2772
100847,2008-7,SaltStack,969
100848,2001-9,SaltStack,1188
100849,2022-3,Pan,84
100850,2012-6,RouterOS Script,134
100851,2016-5,Rouge,569
100852,2002-10,RobotFramework,85
100853,2017-11,Eiffel,4393
100854,2004-5,BASIC,125
100855,2015-1,Oxygene,9
100856,2011-5,Fancy,238
100857,2011-7,Fancy,209
100858,2009-6,Jsonnet,3972
100859,2009-9,MTML,644
100860,2022-6,Riot,95
100861,2015-11,Gosu,1327
100862,2013-5,Nextflow,373
100863,2018-7,Nimrod,253
100864,2010-1,GSC,126
100865,2016-2,REALbasic,108
100866,2009-11,Oxygene,1701
100867,2003-10,Oxygene,1941
100868,2007-10,Oxygene,1458
100869,2014-8,Mirah,1540
100870,2011-8,Nasal,1001
100871,2018-9,Odin,135
100872,2017-12,Odin,92
100873,2001-12,xBase,436
100874,2012-11,Dhall,176
100875,2011-2,Nim,1320
100876,2019-2,Moocode,35
100877,2021-12,RPC,3324
100878,2013-5,Chapel,4347
100879,2014-12,KRL,519
100880,2001-9,XQuery,151
100881,2022-4,Visual Basic,473
100882,2004-3,KRL,1487
100883,2012-10,Logtalk,688
100884,2021-4,Redcode,594
100885,2021-10,Opal,71
100886,2008-10,Hy,86
100887,2009-3,Hy,124
100888,2008-12,Jolie,529
100889,2008-5,Jolie,248
100890,2010-6,Jolie,531
100891,2018-2,Jolie,476
100892,2007-8,Jolie,188
100893,2013-7,Jolie,229
100894,2018-7,Jolie,307
100895,2000-8,Dart,372
100896,2006-2,Dart,1063
100897,2000-1,Dart,372
100898,2022-12,Swift,372
100899,2000-6,Arduino,330
100900,2023-1,Rust,372
100901,2023-10,VimL,341
100902,2000-10,KiCad,415
100903,2001-11,KiCad,514
100904,2002-10,KiCad,824
100905,2022-5,Eagle,279
100906,2023-2,Eagle,252
100907,2002-8,Arduino,575
100908,2010-10,KiCad Layout,434
100909,2007-11,ooc,213
100910,2007-8,ooc,414
100911,2008-4,MoonScript,478
100912,2001-8,SQL,717
100913,2021-4,GAMS,33
100914,2011-4,Fantom,1519
100915,2000-6,StringTemplate,583
100916,2004-4,V,1086
100917,2009-1,V,1305
100918,2015-7,Open Policy Agent,338
100919,2000-8,Nix,2965
100920,2004-1,Modelica,468
100921,2004-9,V,973
100922,2004-8,V,366
100923,2006-7,Modelica,314
100924,2006-1,Modelica,368
100925,2001-3,XC,250
100926,2004-8,XC,53
100927,2007-11,TLA,12
100928,2005-8,TLA,22
100929,2008-10,TLA,24
100930,2012-11,Slice,688
100931,2010-5,Slice,544
100932,2010-5,Zimpl,212
100933,2014-5,Faust,2338
100934,2018-11,Csound Score,776
100935,2012-8,Faust,1767
100936,2016-5,LFE,154
100937,2014-11,LFE,6
100938,2022-10,Cucumber,19
100939,2005-4,Objective-J,685
100940,2015-9,Papyrus,267
100941,2013-2,Oxygene,1129
100942,2021-3,EQ,164
100943,2016-3,Gettext Catalog,5
100944,2019-2,CWeb,1589
100945,2000-2,Metal,52
100946,2003-1,UnrealScript,5303
100947,2005-4,RenderScript,3933
100948,2003-12,RenderScript,2503
100949,2021-1,SVG,5
100950,2018-9,Bluespec,97
100951,2012-10,Riot,12
100952,2018-2,JSON,958
100953,2019-2,Berry,520
100954,2018-8,Berry,415
100955,2006-12,Moocode,427
100956,2006-11,BlitzMax,203
100957,2012-2,ShellSession,641
100958,2008-5,Tea,180
100959,2007-2,Bro,480
100960,2010-9,Ecl,119
100961,2010-8,Moocode,154
100962,2012-1,Moocode,112
100963,2009-4,Moocode,84
100964,2010-6,Moocode,132
100965,2007-7,Moocode,70
100966,2020-6,Velocity Template Language,209
100967,2006-10,Jsonnet,2780
100968,2014-6,CAP CDS,222
100969,2019-4,Web Ontology Language,103
100970,2021-5,PowerBuilder,131
100971,2019-12,PowerBuilder,104
100972,2015-9,Golo,124
100973,2015-12,Golo,186
100974,2007-8,Move,69
100975,2022-9,Yul,135
100976,2020-4,ChucK,32
100977,2022-1,REXX,4301
100978,2009-8,SQF,230
100979,2018-1,KRL,84
100980,2000-3,LilyPond,108
100981,2000-10,LilyPond,94
100982,2018-5,Red,3703
100983,2019-8,REALbasic,5
100984,2020-2,Brightscript,260
100985,2006-6,APL,84
100986,2019-12,Zimpl,6
100987,2016-7,MQL5,61
100988,2008-1,Propeller Spin,112
100989,2008-4,Propeller Spin,2
100990,2021-9,Cool,34
100991,2010-11,VCL,4133
100992,2019-7,Nit,95
100993,2016-12,Inform 7,1995
100994,2019-12,Nit,248
100995,2005-12,ASL,102
100996,2006-10,EJS,51
100997,2021-7,ZAP,687
100998,2022-10,Zeek,218
100999,2016-9,Logtalk,89
101000,2001-11,SQL,791
101001,2000-2,Csound,4
101002,2001-3,Starlark,122
101003,2001-10,Mako,1535
101004,2000-5,Mako,315
101005,2007-5,OpenSCAD,17
101006,2007-3,OpenSCAD,6
101007,2007-12,OpenSCAD,31
101008,2008-9,NCL,193
101009,2021-7,NCL,61
101010,2011-3,RUNOFF,147
101011,2014-3,RUNOFF,26
101012,2019-8,Befunge,9
101013,2020-2,UrWeb,356
101014,2017-4,NetLinx,123
101015,2017-10,Monkey,31
101016,2019-8,Shen,21
101017,2018-2,Shen,32
101018,2020-8,Adblock Filter List,721
101019,2018-7,Wren,637
101020,2018-3,MTML,21
101021,2006-5,CWeb,4153
101022,2003-10,CWeb,4435
101023,2005-2,CWeb,4505
101024,2004-6,CWeb,4089
101025,2018-6,Inform 7,2823
101026,2016-10,hoon,285
101027,2018-8,hoon,499
101028,2014-6,Kaitai Struct,26
101029,2012-5,Harbour,145
101030,2008-5,Clarion,691
101031,2002-6,Nu,115
101032,2018-2,mcfunction,12
101033,2018-11,mcfunction,73
101034,2010-6,CAP CDS,11
101035,2017-6,ObjectScript,186
101036,2015-11,Xonsh,43
101037,2016-11,Mirah,12
101038,2013-11,TXL,281
101039,2008-7,X10,116
101040,2008-8,Golo,144
101041,2007-4,Alloy,35
101042,2009-10,Nit,35
101043,2009-12,Smali,12
101044,2016-3,CUE,575
101045,2013-4,CUE,172
101046,2012-7,PDDL,2
101047,2009-10,MTML,754
101048,2022-7,Rouge,84
101049,2013-8,Dogescript,20
101050,2014-5,Oxygene,22
101051,2011-2,DCPU-16 ASM,38
101052,2021-6,reStructuredText,2
101053,2012-6,F*,82
101054,2012-9,Marko,32
101055,2022-1,Inform 7,388
101056,2017-8,ZAP,33
101057,2002-5,Euphoria,1632
101058,2011-10,Grammatical Framework,2
101059,2010-8,PEG.js,633
101060,2001-9,ASP.NET,30
101061,2001-7,PEG.js,31
101062,2023-7,Jupyter Notebook,31
101063,2023-4,ASP.NET,30
101064,2018-3,just,8
101065,2020-8,just,9
101066,2017-10,Boogie,105
101067,2006-8,LSL,26
101068,2011-11,Closure Templates,109
101069,2011-7,Earthly,40
101070,2012-7,Zeek,154
101071,2010-12,Velocity Template Language,16
101072,2011-6,Velocity Template Language,149
101073,2012-5,Pep8,55
101074,2022-10,Beef,117
101075,2019-5,mupad,113
101076,2022-4,ooc,40
101077,2002-7,Pug,18
101078,2004-8,Pug,193
101079,2014-2,Cypher,47
101080,2003-1,Fluent,3
101081,2003-1,ImageJ Macro,3
101082,2004-6,HCL,24
101083,2004-12,Vim Snippet,164
101084,2011-11,wisp,2
101085,2021-6,Q#,84
101086,2017-9,Astro,33
101087,2013-5,Elvish,9
101088,2021-12,NetLogo,14
101089,2022-3,Cairo,5
101090,2022-9,Logtalk,178
101091,2015-10,SugarSS,32
101092,2016-2,Gleam,15
101093,2018-8,Portugol,11
101094,2015-8,Portugol,40
101095,2001-12,Chapel,3440
101096,2013-2,LOLCODE,3275
101097,2002-11,LOLCODE,3264
101098,2005-12,LOLCODE,3429
101099,2008-4,LOLCODE,3568
101100,2004-5,LOLCODE,3604
101101,2008-6,LOLCODE,3588
101102,2003-2,Visual Basic .NET,263
101103,2007-9,PureScript,121
101104,2003-4,Nim,12
101105,2010-11,KakouneScript,2
101106,2022-9,Dogescript,17
101107,2002-1,Clarion,271
101108,2015-7,Mermaid,102
101109,2018-12,ObjectScript,1125
101110,2011-9,HolyC,1
101111,2018-7,Parrot,10
101112,2016-1,Befunge,42
101113,2020-5,Astro,31
101114,2001-1,nesC,111
101115,2011-2,Kit,1
101116,2020-3,ObjectScript,1244
101117,2004-1,IGOR Pro,1078
101118,2014-2,Portugol,3
101119,2010-6,Filebench WML,1
101120,2002-9,JFlex,46
101121,2003-3,JFlex,4
101122,2000-9,JFlex,17
101123,2008-5,Cypher,72
101124,2022-7,Macaulay2,43
101125,2014-10,mcfunction,332
101126,2008-8,Motoko,72
101127,2021-12,Nit,186
101128,2009-3,MQL4,32
101129,2012-5,Sieve,58
101130,2007-9,MQL5,78
101131,2007-9,Scaml,78
101132,2013-2,Smithy,138
101133,2013-2,Whiley,138
101134,2011-8,Zeek,90
101135,2013-8,Cypher,34
101136,2011-5,Futhark,28
101137,2008-1,Zig,10
101138,2008-10,Scaml,12
101139,2013-3,Scaml,132
101140,2022-5,ShellSession,28
101141,2009-11,Futhark,30
101142,2010-8,Cypher,44
101143,2007-5,Boogie,90
101144,2011-3,Solidity,20
101145,2008-12,Cypher,68
101146,2008-12,Futhark,68
101147,2011-7,Smithy,30
101148,2018-7,X10,12
101149,2021-1,mcfunction,118
101150,2018-2,BlitzMax,8
101151,2007-4,Fennel,14
101152,2016-12,Whiley,34
101153,2009-10,Sieve,14
101154,2007-7,Pony,20
101155,2018-10,Nit,4
101156,2000-3,Lasso,191
101157,2000-4,HLSL,19
101158,2011-12,CUE,76
101159,2005-6,Nextflow,15
101160,2009-1,Dhall,1
101161,2000-11,Mask,8
101162,2015-5,BrighterScript,1
101163,2020-5,ATS,38
101164,2015-9,GAML,15
101165,2007-8,Stylus,81
101166,2021-11,TXL,19
101167,2010-3,RPGLE,53
101168,2020-12,Vyper,4
101169,2005-4,RPGLE,7
101170,2011-1,RPGLE,8
101171,2011-8,RPGLE,19
101172,2009-3,Mermaid,107
101173,2006-4,Asymptote,62
101174,2001-1,Pug,69
101175,2001-3,Pug,132
101176,2016-9,Imba,64
101177,2022-6,LOLCODE,6
101178,2004-8,Liquid,140
101179,2006-5,Liquid,98
101180,2003-12,Logtalk,41
101181,2003-10,Logtalk,3
101182,2018-2,Portugol,12
101183,2011-6,XSLT,6012658
101184,2018-4,LLVM,215525
101185,2018-6,Swift,197928
101186,2015-3,GDB,1452612
101187,2011-8,Objective-C,21541288
101188,2018-7,PowerShell,590055
101189,2018-7,Python,2302958
101190,2019-1,Shell,2651364
101191,2018-6,PHP,620209
101192,2016-3,Ruby,3762295
101193,2018-10,C,1534410
101194,2009-5,C,18863469
101195,2009-3,Assembly,31501687
101196,2014-12,Perl,8235806
101197,2010-2,Python,25392113
101198,2015-4,Scilab,2033714
101199,2015-4,SourcePawn,4327558
101200,2014-9,Go,2347630
101201,2017-1,Batchfile,2455617
101202,2017-1,Protocol Buffer,597945
101203,2006-3,Objective-C,22927354
101204,2015-12,CSS,5282121
101205,2015-12,Prolog,257225
101206,2016-1,Batchfile,3146035
101207,2015-11,Yacc,1986257
101208,2009-6,Shell,37060032
101209,2012-3,M4,4026402
101210,2017-9,Rust,135116
101211,2007-7,,1443946
101212,2007-7,Scilab,25161261
101213,2007-4,C,13632549
101214,2005-9,Lex,8973377
101215,2010-5,,2066338
101216,2020-1,CSS,946795
101217,2017-5,Shell,6497894
101218,2011-2,Yacc,11572131
101219,2017-3,CSS,3953596
101220,2016-3,Less,109897
101221,2022-3,M4,92261
101222,2014-1,SourcePawn,7045371
101223,2020-3,HTML,1340816
101224,2020-3,Java,513773
101225,2019-6,C++,992577
101226,2022-4,Vim Snippet,27041
101227,2019-2,TypeScript,292235
101228,2016-11,JavaScript,4833754
101229,2017-9,PowerShell,961187
101230,2021-5,C,632102
101231,2022-11,LLVM,10067
101232,2016-7,Awk,1321373
101233,2010-12,Makefile,17834581
101234,2007-8,Makefile,6697276
101235,2021-6,Roff,219717
101236,2021-8,Batchfile,380589
101237,2021-8,Swift,61660
101238,2019-1,C#,381210
101239,2019-1,Objective-C,632350
101240,2012-11,R,504461
101241,2013-8,Makefile,14330002
101242,2013-12,Prolog,483213
101243,2020-8,Objective-C++,189977
101244,2009-11,C++,21545506
101245,2016-7,Fluent,7957
101246,2017-10,Ruby,1878457
101247,2020-11,Java,377238
101248,2011-1,AppleScript,254552
101249,2006-3,Emacs Lisp,376484
101250,2014-8,Go,2189022
101251,2005-8,Perl6,229493
101252,2021-11,C#,111922
101253,2014-6,NSIS,820139
101254,2006-5,HTML,1198097
101255,2008-6,Rebol,30942
101256,2002-4,Go,137890
101257,2004-9,Ada,147937
101258,2021-10,Nix,28557
101259,2015-5,TSQL,171528
101260,2008-8,PHP,1434411
101261,2011-12,JavaScript,8015485
101262,2011-12,Objective-C++,2913337
101263,2017-7,NSIS,187274
101264,2011-4,Racket,105684
101265,2006-2,CSS,1157210
101266,2006-2,Ruby,973950
101267,2017-10,M4,362836
101268,2018-4,PLSQL,89373
101269,2022-6,Batchfile,257601
101270,2007-4,Go,273642
101271,2012-2,Tcl,551593
101272,2014-5,Clean,2785
101273,2010-12,Rebol,53285
101274,2008-6,Groovy,176909
101275,2008-6,OCaml,111473
101276,2008-6,Scheme,163415
101277,2020-6,SCSS,218155
101278,2011-1,Java,1821473
101279,2020-12,JavaScript,812693
101280,2020-12,Terra,4347
101281,2011-12,Clojure,8846992
101282,2010-12,Tcl,401517
101283,2016-1,R,293020
101284,2016-5,ANTLR,196673
101285,2009-3,Dylan,271
101286,2015-1,Web Ontology Language,9866
101287,2012-1,FORTRAN,143787
101288,2012-1,Matlab,301469
101289,2006-7,Scala,1946985
101290,2012-3,QMake,277613
101291,2000-10,Logos,84250
101292,2003-5,Assembly,350791
101293,2001-5,C,441571
101294,2013-5,Scala,2249207
101295,2017-7,Less,90222
101296,2017-7,TypeScript,531479
101297,2018-2,M4,269844
101298,2010-10,Logos,411693
101299,2010-11,Logos,319907
101300,2001-11,OCaml,72722
101301,2003-11,Batchfile,262254
101302,2003-11,Scala,55118
101303,2011-7,Perl6,377126
101304,2002-12,Scilab,89329
101305,2002-10,Go,115821
101306,2011-3,DOT,4085750
101307,2022-9,SCSS,105352
101308,2007-9,AspectJ,70928
101309,2004-2,PowerShell,27394
101310,2010-3,CLIPS,143941
101311,2018-10,NASL,28616
101312,2004-6,HTML,616795
101313,2010-10,Diff,35009
101314,2001-1,JavaScript,267796
101315,2003-5,Emacs Lisp,207716
101316,2006-1,Matlab,120720
101317,2000-5,C++,319284
101318,2000-5,Java,160964
101319,2000-6,OCaml,57454
101320,2002-8,C,585851
101321,2007-12,Bison,1120899
101322,2011-3,Haxe,72468
101323,2020-12,Less,75734
101324,2019-1,Kotlin,83530
101325,2011-8,Bison,3565941
101326,2011-8,Boo,6311
101327,2018-5,NASL,29628
101328,2004-12,Tcl,121668
101329,2008-12,Logos,229477
101330,2010-11,Prolog,1650624
101331,2005-4,Rebol,44198
101332,2014-3,Prolog,438437
101333,2004-9,VimL,120088
101334,2016-8,CoffeeScript,383973
101335,2014-3,Visual Basic,271095
101336,2010-2,QMake,179166
101337,2019-12,Groovy,91460
101338,2008-11,F#,18881
101339,2005-12,CMake,334974
101340,2019-7,1C Enterprise,31546
101341,2010-4,Less,24603
101342,2007-8,QMake,69715
101343,2021-1,Procfile,25929
101344,2011-9,Lua,422544
101345,2009-10,Coq,5191
101346,2005-2,VimL,90525
101347,2014-1,Logos,259960
101348,2012-10,Protocol Buffer,636113
101349,2017-10,Emacs Lisp,237830
101350,2012-4,Gnuplot,61622
101351,2006-1,R,759723
101352,2018-12,Jinja,46822
101353,2015-12,Smalltalk,184966
101354,2021-8,Assembly,169893
101355,2018-5,Kotlin,105021
101356,2017-6,Vim script,175738
101357,2020-2,Arc,3797
101358,2000-4,HTML,138442
101359,2011-12,Pike,575
101360,2022-6,Kotlin,51729
101361,2018-9,Meson,51751
101362,2016-2,Arduino,64083
101363,2021-1,Handlebars,25116
101364,2019-11,R,75808
101365,2009-2,Cuda,33908
101366,2002-9,VimL,46035
101367,2007-11,AGS Script,5764
101368,2002-7,Yacc,200925
101369,2009-3,AspectJ,51343
101370,2008-7,Common Lisp,88590
101371,2021-10,R,47092
101372,2010-7,Processing,30892
101373,2000-11,ApacheConf,18377
101374,2020-8,Procfile,25014
101375,2018-6,NASL,28338
101376,2019-12,Raku,39118
101377,2017-10,PLpgSQL,168577
101378,2018-8,Clojure,127109
101379,2017-10,Hack,178083
101380,2012-5,BlitzBasic,6646
101381,2022-2,ANTLR,21886
101382,2018-1,Groff,34689
101383,2014-8,Pug,8970
101384,2011-7,GLSL,313896
101385,2011-5,ANTLR,61789
101386,2016-10,Visual Basic,260463
101387,2014-6,Common Lisp,279831
101388,2009-12,DIGITAL Command Language,119541
101389,2011-1,QML,56120
101390,2016-9,Logos,60859
101391,2016-5,Arduino,76221
101392,2014-7,AspectJ,150217
101393,2012-1,Dockerfile,213299
101394,2014-2,SQLPL,310658
101395,2019-8,RouterOS Script,697
101396,2016-5,Groff,287103
101397,2009-7,Cucumber,120574
101398,2022-3,Emacs Lisp,84453
101399,2021-12,TeX,42513
101400,2008-9,QML,28398
101401,2013-12,Limbo,5422
101402,2012-6,Limbo,8855
101403,2015-7,COBOL,16272
101404,2017-8,q,17883
101405,2007-7,Roff,943706
101406,2016-2,HCL,249972
101407,2010-7,Modula-2,19301
101408,2016-7,AMPL,60110
101409,2011-4,SystemVerilog,40413
101410,2014-11,Kotlin,194033
101411,2010-6,PLpgSQL,335429
101412,2017-3,Scheme,121960
101413,2013-7,HiveQL,33480
101414,2013-7,Thrift,176983
101415,2014-10,Stata,11365
101416,2003-9,Common Lisp,53511
101417,2010-3,E,35745
101418,2005-7,SystemVerilog,45147
101419,2009-1,E,44829
101420,2014-8,HiveQL,37912
101421,2013-11,HiveQL,25477
101422,2019-8,ApacheConf,8976
101423,2012-7,Thrift,136225
101424,2018-12,F#,45593
101425,2007-5,Erlang,2126367
101426,2001-2,Emacs Lisp,169820
101427,2021-10,F#,15837
101428,2001-6,Common Lisp,41110
101429,2002-6,SystemVerilog,30740
101430,2002-1,E,44134
101431,2012-3,Standard ML,223239
101432,2008-3,NewLisp,61918
101433,2000-12,Ruby,125793
101434,2004-7,Erlang,31951
101435,2006-4,Kotlin,48932
101436,2000-2,Common Lisp,39334
101437,2006-7,PLSQL,189652
101438,2021-9,ApacheConf,2451
101439,2000-7,Erlang,38264
101440,2007-8,Protocol Buffer,133997
101441,2019-12,TeX,86261
101442,2002-11,Common Lisp,59900
101443,2018-6,Vim Script,67845
101444,2019-8,QMake,63992
101445,2015-2,ColdFusion,18141
101446,2018-7,CoffeeScript,96147
101447,2008-10,Smarty,163948
101448,2020-11,Hack,58635
101449,2011-11,q,4310
101450,2017-11,CodeQL,5344
101451,2008-11,Gnuplot,42443
101452,2021-4,TeX,73703
101453,2015-6,Forth,66200
101454,2006-4,Protocol Buffer,86349
101455,2013-2,Smalltalk,180730
101456,2013-4,LiveScript,81302
101457,2020-5,Mako,19975
101458,2017-7,Smalltalk,121866
101459,2019-12,Smalltalk,28512
101460,2012-6,Dart,63298
101461,2014-5,NCL,709
101462,2009-3,Kotlin,52429
101463,2021-3,Clojure,68835
101464,2014-11,YASnippet,3557
101465,2018-12,Vue,60799
101466,2011-3,M,88714
101467,2017-8,LiveScript,2277
101468,2002-6,Less,4106
101469,2017-10,Assembly,715341
101470,2019-7,Assembly,407420
101471,2011-6,Jasmin,1666
101472,2016-9,Standard ML,57437
101473,2020-2,YASnippet,9267
101474,2012-5,Liquid,18622
101475,2013-9,Jasmin,1653
101476,2013-2,Smali,791
101477,2015-12,Max,11337
101478,2013-12,YASnippet,2061
101479,2012-4,Smali,274
101480,2018-4,HLSL,52163
101481,2022-8,Rust,38809
101482,2013-5,EmberScript,93168
101483,2017-11,Haml,11695
101484,2016-4,PureBasic,96588
101485,2019-9,Erlang,27591
101486,2020-4,Slim,2574
101487,2017-7,VimL,22727
101488,2013-9,Haml,7207
101489,2018-2,Cuda,52124
101490,2013-2,RAML,5606
101491,2019-10,Haml,12192
101492,2018-6,MATLAB,92279
101493,2003-11,VHDL,1609
101494,2014-5,BitBake,13380
101495,2004-6,PLSQL,194465
101496,2003-2,Verilog,8584
101497,2008-5,TSQL,13340
101498,2004-3,Cucumber,55098
101499,2002-10,PLSQL,142410
101500,2021-3,Haml,11748
101501,2002-5,M4,103024
101502,2002-5,SMT,140
101503,2020-3,Cuda,28455
101504,2008-12,Mustache,19042
101505,2016-3,API Blueprint,11787
101506,2013-2,Mercury,18408
101507,2018-3,LookML,129
101508,2008-7,Haml,1227
101509,2010-4,Arduino,82726
101510,2010-4,SMT,360
101511,2019-6,IDL,7245
101512,2019-6,Haml,12766
101513,2007-3,D,134164
101514,2006-5,D,109199
101515,2011-8,Nginx,43492
101516,2020-11,HCL,47740
101517,2008-5,Verilog,16546
101518,2018-4,Common Lisp,43774
101519,2017-9,Common Lisp,69314
101520,2015-2,Brainfuck,44826
101521,2014-6,Meson,62056
101522,2015-4,Mercury,8580
101523,2015-6,Meson,69877
101524,2021-3,ASP.NET,6789
101525,2019-11,ASP.NET,6650
101526,2012-2,nesC,113452
101527,2016-8,Logos,80939
101528,2007-5,Visual Basic,251040
101529,2010-6,GAMS,252
101530,2006-1,Cuda,14186
101531,2003-10,Gnuplot,18977
101532,2002-3,VimL,56800
101533,2012-7,Delphi,9786
101534,2017-4,Verilog,28564
101535,2019-6,SaltStack,25473
101536,2018-6,SystemVerilog,5880
101537,2000-12,VimL,38930
101538,2014-12,FLUX,134854
101539,2017-6,QML,83009
101540,2016-8,Rich Text Format,47011
101541,2019-2,SystemVerilog,5961
101542,2002-3,Cuda,9647
101543,2022-7,BASIC,738
101544,2014-2,Jsonnet,5036
101545,2009-2,GAMS,40
101546,2013-3,Delphi,4852
101547,2012-3,Inno Setup,84964
101548,2020-7,Modula-3,304
101549,2022-10,TeX,26215
101550,2017-5,Jsonnet,14401
101551,2020-6,ColdFusion,877
101552,2013-6,SRecode Template,72158
101553,2021-12,OpenSCAD,1536
101554,2016-7,Ballerina,4842
101555,2012-5,SQL,11656
101556,2008-3,FreeMarker,23848
101557,2009-6,Eagle,25071
101558,2009-6,XQuery,74180
101559,2018-8,WebAssembly,5024
101560,2004-5,Smarty,74291
101561,2011-11,XML,316559
101562,2013-2,Mask,34702
101563,2013-8,1C Enterprise,653
101564,2008-12,Perl 6,261687
101565,2013-12,XML,41446
101566,2015-6,Limbo,10608
101567,2011-2,Liquid,39733
101568,2020-12,AspectJ,3168
101569,2013-3,Vala,39925
101570,2011-3,Liquid,14644
101571,2012-10,Elm,49667
101572,2006-7,Augeas,1424
101573,2021-8,Stylus,12318
101574,2018-12,Ballerina,494
101575,2017-8,Dart,20762
101576,2015-12,Meson,55538
101577,2019-1,Common Lisp,33980
101578,2016-9,Vala,45414
101579,2021-6,GAP,26277
101580,2014-2,Apex,12966
101581,2004-2,IDL,14240
101582,2014-8,BlitzBasic,7945
101583,2019-6,Apex,11515
101584,2018-2,Elm,16026
101585,2019-5,XQuery,15202
101586,2011-3,Gherkin,138284
101587,2017-1,Mask,15440
101588,2007-10,Thrift,24199
101589,2013-4,Cool,1364
101590,2007-9,Apex,5619
101591,2004-1,CoffeeScript,10612
101592,2010-10,Cool,1274
101593,2017-4,Forth,18943
101594,2018-8,VBA,7751
101595,2017-6,Lean,4588
101596,2014-8,ABAP,10441
101597,2022-6,Cap'n Proto,8840
101598,2022-6,Sage,8657
101599,2013-8,WebIDL,32507
101600,2014-2,RenderScript,47508
101601,2016-4,AIDL,8348
101602,2014-5,RenderScript,50919
101603,2013-11,Qt Script,388
101604,2009-1,Click,3628
101605,2012-11,LilyPond,8286
101606,2015-1,PAWN,30194
101607,2011-2,Click,1349
101608,2015-8,Qt Script,512
101609,2011-8,Module Management System,108797
